Competition,Match,Date,Start Time,Innings,Over,Ball,Innings Ball,Batter,Batter ID,Bowler,Bowler ID,Runs,Extra Runs,Bowler Extra Runs,Extra,Penalty Runs,Runs Awarded To,Penalty,Ball Outcome,Line,Length,Shot,Feet,Secondary Feet,Connection,Delivery,Speed,Appeal Type,On-Field Decision,Referral Decision,Wicket,Dismissed Batter,FieldX,FieldY,ArrivalX,ArrivalY,Events,User Events,Around the Wicket,Keeper Up,Fielder1,Fielder1 Events,Fielder1 Position,Fielder2,Fielder2 Events,Fielder2 Position,Fielder3,Fielder3 Events,Fielder3 Position,Fielder4,Fielder4 Events,Fielder4 Position,Batting Hand,Bowler Type,Timestamp,Runs Saved or Lost,Toss Won By,Toss Decision,Ground End,Non-Striker,Non-Striker ID,Team Runs,Team Wickets,Batting Position,Power Play,Day,Session,Pitch Number,Umpire,Result,Winning Team,Losing Team,Batting Team,Bowling Team,Venue,North Boundary,South Boundary,East Boundary,West Boundary,User,Analysis Key Moment,Video Key Moment,Breaks,Temperature C,Humidity,Pressure hPa,Legal Ball,Actual Ball,Free Hit,Partnership Number,Cumulative Batter Balls,Cumulative Batter Runs,Bowling Spell,Bowling Over In Spell,Batter Coming In Over,Run Rate At Start,Run Rate After,Req Run Rate At Start,Req Run Rate After,PitchX,PitchY,ReleaseX,ReleaseY,ReleaseZ,ReleaseX External,ReleaseY External,ReleaseZ External,ReleaseY Vision AI,ReleaseZ Vision AI,BounceSpeed,StumpSpeed,DropSpeed,ImpactX,ImpactY,ImpactZ,LandingX,LandingY,Deviation,SwingAngle,DropAngle,BounceAngle,ReleaseAngle,ReleaseAccelerationY,ReleaseAccelerationZ,PastX,PastY,PastZ,Speed Radar,Speed External,Analyst Pitch Length,Analyst Pitch Line,External PitchX,External PitchY,Analyst Arrival Line,Analyst Arrival Height,Ball Type,Ball Colour,Pitchside Fielder 1 X,Pitchside Fielder 1 Y,Pitchside Fielder 2 X,Pitchside Fielder 2 Y,Pitchside Fielder 3 X,Pitchside Fielder 3 Y,Pitchside Fielder 4 X,Pitchside Fielder 4 Y,Pitchside Fielder 5 X,Pitchside Fielder 5 Y,Pitchside Fielder 6 X,Pitchside Fielder 6 Y,Pitchside Fielder 7 X,Pitchside Fielder 7 Y,Pitchside Fielder 8 X,Pitchside Fielder 8 Y,Pitchside Fielder 9 X,Pitchside Fielder 9 Y
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,3,2,14,Player 4,batter-004,Player 6,bowler-006,6,0,0,,,,,,Middle and Leg,Yorker,Defended,,,,Seam,77.04,,,,,,,,129.1,39.9,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,16,0,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,1,2,6,1,3,,,,,,1.41,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,3,3,15,Player 4,batter-004,Player 6,bowler-006,2,0,0,,,,,,Outside Off,Short,Missed,,,,Seam,80.31,,,,,,,,-54.9,113.1,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,18,0,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,1,3,2,1,3,,,,,,10.53,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,3,4,16,Player 4,batter-004,Player 6,bowler-006,0,0,0,,,,,,Outside Off,Back of Length,Cut,,,,Seam,76.72,,,,Caught,Player 4,,,2.2,127.3,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,18,1,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,2,4,0,1,3,,,,,,7.62,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,3,5,17,Player 4,batter-004,Player 6,bowler-006,0,0,0,,,,,,Middle Stump,Back of Length,Glance,,,,Seam,77.39,,,,,,,,99.9,52.2,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,18,1,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,2,5,0,1,3,,,,,,7.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,3,6,18,Player 4,batter-004,Player 6,bowler-006,0,0,0,,,,,,Leg Stump,Short,Drive,,,,Seam,81.49,,,,,,,,68.7,50.0,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,18,1,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,2,6,0,1,3,,,,,,9.2,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,1,19,Player 2,batter-002,Player 6,bowler-006,0,0,0,,,,,,Outside Leg,Full,Defended,,,,Seam,81.45,,,,,,,,14.2,70.1,,,Yes,No,,,,,,,,,,,,,LHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,18,1,2,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,2,1,0,1,4,,,,,,3.57,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,2,20,Player 2,batter-002,Player 6,bowler-006,1,0,0,,,,,,Off Stump,Short,Pull,,,,Seam,84.74,,,,,,,,-42.6,84.8,,,Yes,No,,,,,,,,,,,,,LHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,19,1,2,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,2,2,1,1,4,,,,,,9.01,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,3,21,Player 2,batter-002,Player 6,bowler-006,0,0,0,,,,,,Outside Leg,Good Length,Cut,,,,Seam,74.88,,,,,,,,77.6,35.7,,,Yes,No,,,,,,,,,,,,,LHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,19,1,2,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,2,3,0,1,4,,,,,,6.39,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,4,22,Player 2,batter-002,Player 6,bowler-006,1,0,0,,,,,,Middle Stump,Good Length,Defended,,,,Seam,82.75,,,,,,,,-15.8,43.8,,,No,No,,,,,,,,,,,,,LHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,20,1,2,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,2,4,1,1,4,,,,,,5.24,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,5,23,Player 2,batter-002,Player 6,bowler-006,0,0,0,,,,,,Outside Off,Full,Glance,,,,Seam,74.17,,,,,,,,63.5,78.0,,,Yes,No,,,,,,,,,,,,,LHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,20,1,2,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,2,5,0,1,4,,,,,,2.03,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,6,24,Player 2,batter-002,Player 6,bowler-006,4,0,0,,,,,,Middle and Leg,Full,Cut,,,,Seam,80.99,,,,,,,,-12.1,42.3,,,No,No,,,,,,,,,,,,,LHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,24,1,2,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,2,6,4,1,4,,,,,,2.9,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,1,25,Player 4,batter-004,Player 6,bowler-006,4,0,0,,,,,,Middle Stump,Full,Defended,,,,Seam,86.38,,,,,,,,3.7,109.1,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,28,1,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,2,1,4,1,5,,,,,,2.73,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,2,26,Player 4,batter-004,Player 6,bowler-006,0,0,0,,,,,,Off Stump,Back of Length,Drive,,,,Seam,81.05,,,,,,,,57.1,146.6,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,28,1,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,2,2,0,1,5,,,,,,7.92,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,3,27,Player 4,batter-004,Player 6,bowler-006,1,0,0,,,,,,Middle Stump,Full,Glance,,,,Seam,82.68,,,,,,,,-21.6,78.8,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,29,1,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,2,3,1,1,5,,,,,,3.62,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,4,28,Player 4,batter-004,Player 6,bowler-006,1,0,0,,,,,,Off Stump,Full,Glance,,,,Seam,87.24,,,,,,,,0.3,132.3,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,30,1,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,2,4,1,1,5,,,,,,4.03,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,5,29,Player 4,batter-004,Player 6,bowler-006,0,0,0,,,,,,Outside Leg,Short,Leave,,,,Seam,85.38,,,,,,,,5.1,56.8,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,30,1,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,2,5,0,1,5,,,,,,10.58,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,6,30,Player 4,batter-004,Player 6,bowler-006,2,0,0,,,,,,Middle and Off,Full,Cut,,,,Seam,77.11,,,,,,,,24.0,30.8,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,32,1,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,2,6,2,1,5,,,,,,3.76,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,1,31,Player 1,batter-001,Player 6,bowler-006,0,0,0,,,,,,Middle and Leg,Full,Pull,,,,Seam,87.14,,,,,,,,-15.1,40.2,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,32,1,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,2,1,0,1,6,,,,,,2.11,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,2,32,Player 1,batter-001,Player 6,bowler-006,1,0,0,,,,,,Middle and Off,Good Length,Missed,,,,Seam,79.94,,,,,,,,123.9,56.2,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,33,1,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,2,2,1,1,6,,,,,,4.88,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,3,33,Player 1,batter-001,Player 6,bowler-006,1,0,0,,,,,,Middle and Leg,Yorker,Swept,,,,Seam,79.29,,,,,,,,84.5,136.5,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,34,1,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,2,3,1,1,6,,,,,,1.74,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,4,34,Player 1,batter-001,Player 6,bowler-006,1,0,0,,,,,,Middle and Leg,Yorker,Cut,,,,Seam,75.17,,,,,,,,45.0,52.8,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,35,1,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,2,4,1,1,6,,,,,,1.49,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,5,35,Player 1,batter-001,Player 6,bowler-006,1,0,0,,,,,,Off Stump,Back of Length,Missed,,,,Seam,81.87,,,,,,,,-22.8,149.1,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,36,1,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,2,5,1,1,6,,,,,,7.55,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,6,36,Player 1,batter-001,Player 6,bowler-006,1,0,0,,,,,,Middle Stump,Yorker,Leave,,,,Seam,79.24,,,,,,,,13.0,70.0,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,37,1,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,2,6,1,1,6,,,,,,1.62,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,7,1,37,Player 4,batter-004,Player 6,bowler-006,6,0,0,,,,,,Middle Stump,Yorker,Glance,,,,Seam,87.05,,,,,,,,86.5,127.7,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,43,1,4,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,2,1,6,1,7,,,,,,1.79,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
