Competition,Match,Date,Start Time,Innings,Over,Ball,Innings Ball,Batter,Batter ID,Bowler,Bowler ID,Runs,Extra Runs,Bowler Extra Runs,Extra,Penalty Runs,Runs Awarded To,Penalty,Ball Outcome,Line,Length,Shot,Feet,Secondary Feet,Connection,Delivery,Speed,Appeal Type,On-Field Decision,Referral Decision,Wicket,Dismissed Batter,FieldX,FieldY,ArrivalX,ArrivalY,Events,User Events,Around the Wicket,Keeper Up,Fielder1,Fielder1 Events,Fielder1 Position,Fielder2,Fielder2 Events,Fielder2 Position,Fielder3,Fielder3 Events,Fielder3 Position,Fielder4,Fielder4 Events,Fielder4 Position,Batting Hand,Bowler Type,Timestamp,Runs Saved or Lost,Toss Won By,Toss Decision,Ground End,Non-Striker,Non-Striker ID,Team Runs,Team Wickets,Batting Position,Power Play,Day,Session,Pitch Number,Umpire,Result,Winning Team,Losing Team,Batting Team,Bowling Team,Venue,North Boundary,South Boundary,East Boundary,West Boundary,User,Analysis Key Moment,Video Key Moment,Breaks,Temperature C,Humidity,Pressure hPa,Legal Ball,Actual Ball,Free Hit,Partnership Number,Cumulative Batter Balls,Cumulative Batter Runs,Bowling Spell,Bowling Over In Spell,Batter Coming In Over,Run Rate At Start,Run Rate After,Req Run Rate At Start,Req Run Rate After,PitchX,PitchY,ReleaseX,ReleaseY,ReleaseZ,ReleaseX External,ReleaseY External,ReleaseZ External,ReleaseY Vision AI,ReleaseZ Vision AI,BounceSpeed,StumpSpeed,DropSpeed,ImpactX,ImpactY,ImpactZ,LandingX,LandingY,Deviation,SwingAngle,DropAngle,BounceAngle,ReleaseAngle,ReleaseAccelerationY,ReleaseAccelerationZ,PastX,PastY,PastZ,Speed Radar,Speed External,Analyst Pitch Length,Analyst Pitch Line,External PitchX,External PitchY,Analyst Arrival Line,Analyst Arrival Height,Ball Type,Ball Colour,Pitchside Fielder 1 X,Pitchside Fielder 1 Y,Pitchside Fielder 2 X,Pitchside Fielder 2 Y,Pitchside Fielder 3 X,Pitchside Fielder 3 Y,Pitchside Fielder 4 X,Pitchside Fielder 4 Y,Pitchside Fielder 5 X,Pitchside Fielder 5 Y,Pitchside Fielder 6 X,Pitchside Fielder 6 Y,Pitchside Fielder 7 X,Pitchside Fielder 7 Y,Pitchside Fielder 8 X,Pitchside Fielder 8 Y,Pitchside Fielder 9 X,Pitchside Fielder 9 Y
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,2,5,11,Player 1,batter-001,Player 7,bowler-007,1,0,0,,,,,,Middle and Leg,Back of Length,Drive,,,,Spin,54.51,,,,,,,,69.3,44.9,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,45,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,1,11,24,1,2,,,,,,8.07,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,2,6,12,Player 1,batter-001,Player 7,bowler-007,6,0,0,,,,,,Leg Stump,Good Length,Glance,,,,Spin,56.54,,,,,,,,124.7,129.1,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,51,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,1,12,30,1,2,,,,,,4.76,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,3,1,13,Player 1,batter-001,Player 6,bowler-006,4,0,0,,,,,,Middle and Off,Good Length,Cut,,,,Seam,76.78,,,,,,,,42.5,131.2,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,55,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,1,13,34,1,3,,,,,,6.44,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,3,2,14,Player 1,batter-001,Player 6,bowler-006,4,0,0,,,,,,Outside Leg,Good Length,Glance,,,,Seam,79.08,,,,,,,,-14.5,61.3,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,59,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,1,14,38,1,3,,,,,,5.62,-0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,3,3,15,Player 1,batter-001,Player 6,bowler-006,0,0,0,,,,,,Off Stump,Back of Length,Cut,,,,Seam,81.46,,,,,,,,65.4,153.1,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,59,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,1,15,38,1,3,,,,,,8.47,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,3,4,16,Player 1,batter-001,Player 6,bowler-006,1,0,0,,,,,,Middle and Leg,Short,Pull,,,,Seam,76.97,,,,,,,,75.5,81.9,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,60,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,1,16,39,1,3,,,,,,10.74,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,3,5,17,Player 1,batter-001,Player 6,bowler-006,2,0,0,,,,,,Outside Off,Short,Pull,,,,Seam,74.9,,,,,,,,51.8,30.9,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,62,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,1,17,41,1,3,,,,,,9.9,-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,3,6,18,Player 1,batter-001,Player 6,bowler-006,1,0,0,,,,,,Off Stump,Yorker,Glance,,,,Seam,74.99,,,,,,,,67.1,57.9,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,63,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,1,18,42,1,3,,,,,,1.68,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,1,19,Player 1,batter-001,Player 7,bowler-007,6,0,0,,,,,,Middle Stump,Short,Pull,,,,Spin,56.73,,,,,,,,-42.1,115.7,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,69,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,1,19,48,1,4,,,,,,10.15,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,2,20,Player 1,batter-001,Player 7,bowler-007,2,0,0,,,,,,Leg Stump,Back of Length,Defended,,,,Spin,58.73,,,,,,,,-48.5,124.7,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,71,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,1,20,50,1,4,,,,,,7.84,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,3,21,Player 1,batter-001,Player 7,bowler-007,1,0,0,,,,,,Middle and Off,Full,Missed,,,,Spin,56.22,,,,,,,,-12.5,150.0,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,72,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,1,21,51,1,4,,,,,,2.42,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,4,22,Player 1,batter-001,Player 7,bowler-007,4,0,0,,,,,,Outside Off,Yorker,Pull,,,,Spin,60.36,,,,,,,,-28.4,93.1,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,76,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,1,22,55,1,4,,,,,,0.57,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,5,23,Player 1,batter-001,Player 7,bowler-007,2,0,0,,,,,,Outside Leg,Yorker,Missed,,,,Spin,55.9,,,,,,,,-5.8,120.6,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,78,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,1,23,57,1,4,,,,,,0.71,-1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,4,6,24,Player 1,batter-001,Player 7,bowler-007,0,0,0,,,,,,Middle and Leg,Full,Drive,,,,Spin,57.79,,,,,,,,82.1,37.4,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,78,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,1,24,57,1,4,,,,,,2.65,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,1,25,Player 1,batter-001,Player 6,bowler-006,3,0,0,,,,,,Off Stump,Short,Defended,,,,Seam,75.12,,,,,,,,53.1,117.8,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,81,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,1,25,60,1,5,,,,,,9.31,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,2,26,Player 1,batter-001,Player 6,bowler-006,2,0,0,,,,,,Outside Off,Yorker,Defended,,,,Seam,82.1,,,,,,,,19.7,105.9,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,83,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,1,26,62,1,5,,,,,,1.72,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,3,27,Player 1,batter-001,Player 6,bowler-006,1,0,0,,,,,,Off Stump,Full,Glance,,,,Seam,77.72,,,,,,,,26.9,150.8,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,84,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,1,27,63,1,5,,,,,,3.47,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,4,28,Player 1,batter-001,Player 6,bowler-006,0,0,0,,,,,,Middle and Leg,Back of Length,Pull,,,,Seam,75.4,,,,,,,,36.1,47.2,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,84,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,1,28,63,1,5,,,,,,8.12,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,5,29,Player 1,batter-001,Player 6,bowler-006,0,0,0,,,,,,Leg Stump,Full,Glance,,,,Seam,85.67,,,,,,,,56.2,158.3,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,84,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,1,29,63,1,5,,,,,,2.81,-0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,5,6,30,Player 1,batter-001,Player 6,bowler-006,4,0,0,,,,,,Off Stump,Short,Glance,,,,Seam,87.15,,,,,,,,-38.1,43.9,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,88,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,1,30,67,1,5,,,,,,9.6,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,1,31,Player 1,batter-001,Player 7,bowler-007,1,0,0,,,,,,Leg Stump,Good Length,Glance,,,,Spin,54.04,,,,,,,,36.0,62.6,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,89,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,1,31,68,1,6,,,,,,5.89,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,2,32,Player 1,batter-001,Player 7,bowler-007,0,0,0,,,,,,Off Stump,Back of Length,Glance,,,,Spin,55.34,,,,,,,,-29.3,87.4,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,89,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,1,32,68,1,6,,,,,,8.49,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,3,33,Player 1,batter-001,Player 7,bowler-007,4,0,0,,,,,,Off Stump,Yorker,Drive,,,,Spin,58.91,,,,,,,,98.6,105.7,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,93,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,1,33,72,1,6,,,,,,0.65,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,4,34,Player 1,batter-001,Player 7,bowler-007,2,0,0,,,,,,Outside Leg,Full,Drive,,,,Spin,61.33,,,,,,,,110.8,57.3,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,95,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,1,34,74,1,6,,,,,,2.09,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,5,35,Player 1,batter-001,Player 7,bowler-007,4,0,0,,,,,,Middle and Leg,Yorker,Cut,,,,Spin,60.75,,,,,,,,115.9,60.8,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,99,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,1,35,78,1,6,,,,,,0.96,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,6,6,36,Player 1,batter-001,Player 7,bowler-007,0,0,0,,,,,,Middle Stump,Back of Length,Pull,,,,Spin,55.32,,,,,,,,-9.3,132.4,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,99,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,1,36,78,1,6,,,,,,7.04,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,7,1,37,Player 1,batter-001,Player 6,bowler-006,1,0,0,,,,,,Middle Stump,Yorker,Leave,,,,Seam,85.43,,,,,,,,-2.0,133.4,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,100,0,1,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,1,37,79,1,1,,,,,,1.62,-0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
