Competition,Match,Date,Start Time,Innings,Over,Ball,Innings Ball,Batter,Batter ID,Bowler,Bowler ID,Runs,Extra Runs,Bowler Extra Runs,Extra,Penalty Runs,Runs Awarded To,Penalty,Ball Outcome,Line,Length,Shot,Feet,Secondary Feet,Connection,Delivery,Speed,Appeal Type,On-Field Decision,Referral Decision,Wicket,Dismissed Batter,FieldX,FieldY,ArrivalX,ArrivalY,Events,User Events,Around the Wicket,Keeper Up,Fielder1,Fielder1 Events,Fielder1 Position,Fielder2,Fielder2 Events,Fielder2 Position,Fielder3,Fielder3 Events,Fielder3 Position,Fielder4,Fielder4 Events,Fielder4 Position,Batting Hand,Bowler Type,Timestamp,Runs Saved or Lost,Toss Won By,Toss Decision,Ground End,Non-Striker,Non-Striker ID,Team Runs,Team Wickets,Batting Position,Power Play,Day,Session,Pitch Number,Umpire,Result,Winning Team,Losing Team,Batting Team,Bowling Team,Venue,North Boundary,South Boundary,East Boundary,West Boundary,User,Analysis Key Moment,Video Key Moment,Breaks,Temperature C,Humidity,Pressure hPa,Legal Ball,Actual Ball,Free Hit,Partnership Number,Cumulative Batter Balls,Cumulative Batter Runs,Bowling Spell,Bowling Over In Spell,Batter Coming In Over,Run Rate At Start,Run Rate After,Req Run Rate At Start,Req Run Rate After,PitchX,PitchY,ReleaseX,ReleaseY,ReleaseZ,ReleaseX External,ReleaseY External,ReleaseZ External,ReleaseY Vision AI,ReleaseZ Vision AI,BounceSpeed,StumpSpeed,DropSpeed,ImpactX,ImpactY,ImpactZ,LandingX,LandingY,Deviation,SwingAngle,DropAngle,BounceAngle,ReleaseAngle,ReleaseAccelerationY,ReleaseAccelerationZ,PastX,PastY,PastZ,Speed Radar,Speed External,Analyst Pitch Length,Analyst Pitch Line,External PitchX,External PitchY,Analyst Arrival Line,Analyst Arrival Height,Ball Type,Ball Colour,Pitchside Fielder 1 X,Pitchside Fielder 1 Y,Pitchside Fielder 2 X,Pitchside Fielder 2 Y,Pitchside Fielder 3 X,Pitchside Fielder 3 Y,Pitchside Fielder 4 X,Pitchside Fielder 4 Y,Pitchside Fielder 5 X,Pitchside Fielder 5 Y,Pitchside Fielder 6 X,Pitchside Fielder 6 Y,Pitchside Fielder 7 X,Pitchside Fielder 7 Y,Pitchside Fielder 8 X,Pitchside Fielder 8 Y,Pitchside Fielder 9 X,Pitchside Fielder 9 Y
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,46,1,271,Player 4,66f99e2b-7642-4589-896a-9da7ba1e1374,Player 16,8d85c846-6093-469c-a53a-528af8f04f3a,0,0,0,,,,,,Off,Back Of Length,On Side Drive,,,Middled,Turn In,,,,,,,208,209,-25.76106195,102.52261238938053,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:03:06.133,0,Team B,Bowl,Bennett,Player 5,76685aa4-0548-4d89-ba49-755d0473718a,301,3,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,1,No,4,57,44,2,1,27,6.69,6.66,,,7.394,-0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.394,-0.308,,,-0.224009234,0.891500977,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,46,2,272,Player 4,040b3f0a-d29d-4330-a9e5-0250d64a8ec7,Player 16,88e27cc7-26ec-42e8-8ab0-283767c96011,1,0,0,,,,,,Line,Length,Leg Glance,Front Foot,,Middled,Turn In,,,,,,,241,188,9.325663716814688,70.50776536030313,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:03:48.99,0,Team B,Bowl,Bennett,Player 5,95454889-f97f-4cfb-a0f7-43b31ef2480a,302,3,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,2,No,4,58,45,2,1,27,6.66,6.66,,,6.234,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.234,-0.11,,,0.081092728,0.6131110031330707,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,46,3,273,Player 5,daf32ecd-2470-440f-8925-0f8e4ff1f1f0,Player 16,ef8ea6d3-f320-4c3b-95c4-9bfc1f3c45fd,1,0,0,,,,,,Line,Back Of Length,Pull,Back Foot,,Mis-timed,Turn In,,,,,,,278,148,46.918584070796896,108.17229127686464,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:04:06.81,0,Team B,Bowl,Bennett,Player 4,23db3dbc-94e3-4bba-9799-eb96fc592e20,303,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,3,No,4,18,6,2,1,41,6.66,6.66,,,7.239,-0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.239,-0.102,,,0.4079876875721469,0.94062862,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,46,4,274,Player 4,858e585e-cc33-49a3-b157-41e0d704e91a,Player 16,7d6d9acb-1c7a-4323-8949-472a09a9f560,0,0,0,,,,,,Off,Length,On Side Drive,Front Foot,,Middled,Turn In,,,,,,,172,191,-30.77345133,61.09163388116306,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:04:39.473,0,Team B,Bowl,Bennett,Player 5,cd85a8ba-592d-4255-9c0d-3bfda4e87826,303,3,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,4,No,4,59,45,2,1,27,6.66,6.64,,,5.612,-0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.612,-0.333,,,-0.267595229,0.5312315989666353,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,46,5,275,Player 4,de49ef6d-18a7-4893-aad5-108ed4be2594,Player 16,5455257b-d39f-4dfb-ace0-463347f5a8b3,0,0,0,,,,,,Off,Full,On Side Drive,Front Foot,,Middled,No Turn,,,,,,,215,209,-40.79823009,59.208407585334896,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:05:00.33,0,Team B,Bowl,Bennett,Player 5,af7b8bc1-1663-49d0-ad5b-4ed68111c229,303,3,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,5,No,4,60,45,2,1,27,6.64,6.61,,,3.785,-0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.785,-0.316,,,-0.354767218,0.514855718,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,46,6,276,Player 4,4f1e05e2-7cec-4b19-a23e-ce570f8ecb79,Player 16,49f38f78-b2ff-4e54-b02a-f3f506b40f84,0,0,0,,,,,,Line,Full,On Side Drive,Front Foot,,Middled,Turn In,,,,,,,215,216,-10.72389381,55.44195499367893,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:05:17.34,0,Team B,Bowl,Bennett,Player 5,75bbf30a-ff52-4091-867f-4083dc654654,303,3,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,6,No,4,61,45,2,1,27,6.61,6.59,,,3.785,-0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.785,-0.217,,,-0.09325125,0.4821039564667733,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,47,1,277,Player 5,5a023575-8667-4504-bac4-d48163c5c0c8,Player 19,27fae808-1c19-448a-969a-196806f2e269,0,0,0,,,,,,Line,Length,Forward Defence,Front Foot,,Middled,No Movement,,,,,,,182,186,-0.699115044,81.80712313527187,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:06:34.497,0,Team B,Bowl,Pavilion,Player 4,fc1376a7-c526-44e8-bf82-651b534b3825,303,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,1,No,4,19,6,2,7,41,6.59,6.56,,,6.047,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.047,-0.143,,,-0.006079261,0.7113662881327988,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,47,2,278,Player 5,d56802d3-c4ea-4335-a839-fc9799f12015,Player 19,aa623d1b-93b7-40fc-aec3-8da7f2ce6c31,0,0,0,,,,,,Off Wide,Back Of Length,Cut,Back Foot,,Middled,No Movement,,,,,,,107,134,-85.90973451,111.93874386852076,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:06:35.963,0,Team B,Bowl,Pavilion,Player 4,d5295bfc-4b5b-4070-aca3-565d18387c4f,303,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,2,No,4,20,6,2,7,41,6.56,6.54,,,7.488,-0.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.488,-0.709,,,-0.74704117,0.973380381,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,47,3,279,Player 5,0bcc7b03-4da4-4dbf-aea2-90aaeb0fb615,Player 19,f225a5b4-66fe-4d82-a04f-b149c516d33e,0,0,0,,,,,,Off Wide,Length,Cut,Back Foot,,Mis-timed,No Movement,,,,,,,123,139,-78.39115044,70.50776536030313,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:07:08.63,0,Team B,Bowl,Pavilion,Player 4,821d0c0b-153d-4885-86e1-5ee2fcbc7823,303,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,3,No,4,21,6,2,7,41,6.54,6.52,,,5.923,-0.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.923,-0.531,,,-0.681662178,0.6131110031330707,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,47,4,280,Player 5,5fffdeaa-8d8b-4226-95a9-18d712774394,Player 19,9db1717e-6bf7-4dfd-9686-13cceb267114,0,0,0,,,,,,Off,Full,Off Side Drive,Front Foot,,Mis-timed,No Movement,,,,,,,170,176,-45.81061947,44.14259721871037,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:07:44.16,0,Team B,Bowl,Pavilion,Player 4,4fbc8fab-0e9f-4556-b1b6-7cb19069eb2a,303,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,4,No,4,22,6,2,7,41,6.52,6.49,,,4.329,-0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.329,-0.316,,,-0.398353213,0.3838486714670466,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,47,5,281,Player 5,0bafa7f3-a20d-4b23-9ba8-aa366b985eaf,Player 19,62f61216-5a0f-4f80-adbd-3c65deee4196,0,0,0,,,,,,Line,Back Of Length,Back Defence,Back Foot,,Middled,No Movement,,,,,,,198,205,-13.2300885,111.93874386852076,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:08:21.85,0,Team B,Bowl,Pavilion,Player 4,e9fce444-51e6-468a-a218-839ba36c6fd1,303,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,5,No,4,23,6,2,7,41,6.49,6.47,,,7.27,-0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.27,-0.209,,,-0.115044248,0.973380381,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,47,6,282,Player 5,13e49282-78af-443c-973b-a77f19e4cc87,Player 19,5741c4e9-ac63-4b0c-94b1-4ebfd39489b6,0,0,0,,,,,,Off,Back Of Length,Off Side Drive,Back Foot,,Middled,No Movement,,,,,,,114,146,-50.82300885,100.63938609355252,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:08:53.577,0,Team B,Bowl,Pavilion,Player 4,04f7ce57-c345-4595-b041-afec5f32df3d,303,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,6,No,4,24,6,2,7,41,6.47,6.45,,,7.083,-0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.083,-0.374,,,-0.441939207,0.8751250964656742,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,48,1,283,Player 4,af58ed57-b6a9-4d93-b3b8-318c73c0ead0,Player 16,1479a658-1230-4aef-9f85-b967ff213528,1,0,0,,,,,,Off,Length,Leg Glance,Back Foot,,Middled,Turn In,,,,,,,231,153,-28.26725664,94.98970720606845,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:10:15.957,0,Team B,Bowl,Bennett,Player 5,31fdf025-d02e-4a33-9b7e-d6b5e700a35c,304,3,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,1,No,4,62,46,2,2,27,6.45,6.45,,,6.109,-0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.109,-0.316,,,-0.245802232,0.8259974539658125,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,48,2,284,Player 5,20f0ccdc-19cb-44ef-8012-4f778308c51c,Player 16,9b62080d-8862-4706-b058-3b79d8b9ed68,4,0,0,,,,,,Off,Short,Pull,Back Foot,,Middled,Turn In,,,,,,,292,308,-20.74867257,121.3548753476612,"In Air,Keeper Up",,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:10:43.32,0,Team B,Bowl,Bennett,Player 4,d0c6d830-1133-42c1-a093-f08bdb0faa7b,308,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,2,No,4,25,10,2,2,41,6.45,6.51,,,8.609,-0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.609,-0.325,,,-0.18042324,1.0552597856318364,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,48,3,285,Player 5,ba9fe2cd-ad28-4ede-a8ed-3346373e7537,Player 16,9388cf36-0a04-433d-a6c7-0806dbf075d9,1,0,0,,,,,,Line,Full,Back Defence,Back Foot,,Thick Edge,No Turn,48.1,,,,,,135,80,-4.7415305,99.9948,"Keeper Up,Edge",,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:10:44.173,0,Team B,Bowl,Bennett,Player 4,d0d3b1ec-2745-405e-a9c9-f289bfca9029,309,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,3,No,4,26,11,2,2,41,6.51,6.51,,,4.9162792,-0.2169055,18.8462049,-0.4955295,2.1535167,18.8462049,-0.4955295,2.1535167,,,,,,,,,,,2.146776,-2.473089,,,,,,-1.93E-05,-0.0412307,0.86952,,48.108033,5.674,-0.086,4.9162792,-0.2169055,-0.027872259,0.5639833606332089,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,48,4,286,Player 4,2a7119a0-649e-46b2-b2f7-2324f7b3057b,Player 16,25f49cd4-7fcd-44c7-a7e3-8d1cc11bea39,2,0,0,,,,,,Off,Length,Drop and Run,Front Foot,,Middled,No Turn,52.5,,,,,,128,94,-27.334396,69.12466,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:11:14.797,0,Team B,Bowl,Bennett,Player 5,c7acfc91-8b09-4b3c-803a-031ad54603de,311,3,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,4,No,4,63,48,2,2,27,6.51,6.52,,,5.0800844,-0.3344798,18.9006262,-0.4743517,2.1437082,18.9006262,-0.4743517,2.1437082,,,,,,,,,,,1.670117,-2.007525,,,,,,-0.0004087,-0.2376904,0.601084,,52.466324,5.798,-0.349,5.0800844,-0.3344798,-0.485525202,0.5967351222997854,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,48,5,287,Player 4,0e375ea8-6b85-4095-8251-50b402b7c19c,Player 16,246de94f-3873-456f-ab51-32dc45217496,0,0,0,,,,,,Line,Length,Forward Defence,Front Foot,,Middled,No Turn,,,,,,,177,172,-8.217699115,70.50776536030313,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:11:46.817,0,Team B,Bowl,Bennett,Player 5,0ebe7eec-bdc3-4f80-8436-19ee74a98708,311,3,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,5,No,4,64,48,2,2,27,6.52,6.5,,,5.363,-0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.363,-0.151,,,-0.071458253,0.6131110031330707,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,48,6,288,Player 4,39f5dd87-73df-4919-928a-c9584df03733,Player 16,a702c11d-1549-4c3d-8a4b-9acf15e0be5f,0,0,0,,,,,,Off,Full,Forward Defence,Front Foot,,Middled,Turn In,52.1,,,,,,175,176,-13.309249,70.392949,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:12:14.023,0,Team B,Bowl,Bennett,Player 5,54676679-2694-4f16-b55f-e1f78750a416,311,3,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,6,No,4,65,48,2,2,27,6.5,6.48,,,4.6268487,-0.3411091,19.0479219,-0.5096169,2.1542704,19.0479219,-0.5096169,2.1542704,,,,,,,,,,,3.128421,-2.001139,,,,,,0.0009709,-0.1157326,0.6121126,,52.078352,6.047,-0.283,4.6268487,-0.3411091,-0.071458253,0.5639833606332089,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,49,1,289,Player 5,2ba2a92b-e6c7-4fc7-9ca8-5e71a046fe61,Player 21,abf8f584-1829-4b5b-ae8a-30cf251feb0f,3,0,0,,,,,,Off,Full Toss,Cut,Front Foot,,Middled,No Turn,,,,,,,57,242,-58.34159292,46.02582351453853,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RLB,20260318 15:13:42.137,0,Team B,Bowl,Pavilion,Player 4,6a428a16-2cac-4f99-93f2-e49bff7a9c75,314,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,1,No,4,27,14,1,1,41,6.48,6.52,,,0.969,-0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969,-0.374,,,-0.507318199,0.400224552,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,49,2,290,Player 4,eab9831f-f4f2-43d7-ae99-e73909f3982c,Player 21,331a6915-e38c-4457-a278-0c094aec10c5,1,0,0,,,,,,Off,Back Of Length,Cut,Back Foot,,Middled,Turn Away,,,,,,,52,183,-88.4159292,62.97486018,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RLB,20260318 15:14:32.09,0,Team B,Bowl,Pavilion,Player 5,da0de0e2-2b05-419b-a031-613ecbc743ba,315,3,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,2,No,4,66,49,1,1,27,6.52,6.52,,,5.363,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.363,-0.39,,,-0.768834167,0.5476074797999235,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,49,3,291,Player 5,6137450c-84e5-4abf-b5b7-1ebe9481647d,Player 21,23fcecaa-9d08-43b1-bc72-78c7fa7506de,0,0,0,,,,,,Line,Length,Forward Defence,Front Foot,,Middled,No Turn,,,,,,,118,160,-13.2300885,70.50776536030313,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RLB,20260318 15:15:05.263,0,Team B,Bowl,Pavilion,Player 4,f181b160-533b-49f8-8d35-1e4eed61c426,315,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,3,No,4,28,14,1,1,41,6.52,6.49,,,4.399,-0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.399,-0.143,,,-0.115044248,0.6131110031330707,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,49,4,292,Player 5,9b282183-de79-488d-b2d7-2522853667a0,Player 21,075da1d4-9f33-4d81-b3b0-7e192e7dae7e,2,0,0,,,,,,Off Wide,Length,Cut,Front Foot,Down the Track,Middled,No Turn,,,,,,,71,240,-93.42831858,64.85808647281902,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RLB,20260318 15:15:26.663,0,Team B,Bowl,Pavilion,Player 4,440edafa-acab-4688-97a2-2c526faa1d44,317,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,4,No,4,29,16,1,1,41,6.49,6.51,,,4.337,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.337,-0.62,,,-0.812420162,0.5639833606332089,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,49,5,293,Player 5,b9a1e2d2-58a4-4791-9a0d-e607b4abfeb5,Player 21,f7be245f-9bbc-448a-af55-4bc9f0fb4e07,1,0,0,,,,,,Off,Length,Cut,Back Foot,,Middled,Turn Away,,,,,,,34,181,-78.39115044,81.80712313527187,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RLB,20260318 15:15:52.483,0,Team B,Bowl,Pavilion,Player 4,dc94fcb6-8c0b-4eee-a5a8-c81949cbde4f,318,3,5,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,5,No,4,30,17,1,1,41,6.51,6.51,,,4.586,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.586,-0.39,,,-0.681662178,0.7113662881327988,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,49,6,294,Player 4,eecae174-5bf2-43ed-bda1-b46346dd1cc6,Player 21,f27eb051-c42e-45f5-9007-85cb6fdd2e4d,1,0,0,,,,,,Off,Back Of Length,Off Side Drive,Back Foot,,Middled,Turn Away,,,,,,,52,172,-63.3539823,102.52261238938053,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RLB,20260318 15:16:24.707,0,Team B,Bowl,Pavilion,Player 5,b101b65b-4ed7-4ec0-a673-b620b5b3c53d,319,3,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,6,No,4,67,50,1,1,27,6.51,6.51,,,5.177,-0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.177,-0.366,,,-0.550904194,0.891500977,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,50,1,295,Player 4,72cad166-6655-43f7-a945-0875dab38f16,Player 16,f8406f93-ab9a-4bc9-966b-33760921c94d,0,0,0,,,,,,Off,Full,Forward Defence,Front Foot,,Outside Edge,No Turn,52,,,,Caught,Player 4,165,136,-23.5561055,86.20262,"Keeper Up,Edge",,No,Yes,Player 14,Catch,First Slip,,,,,,,,,,RHB,RM,20260318 15:18:15.127,0,Team B,Bowl,Bennett,Player 5,693b1ff3-ca2a-4ab4-b3a1-7d77ee71eff5,319,4,4,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,1,No,4,68,50,2,3,27,6.51,6.49,,,4.822252,-0.2939978,19.0496904,-0.5452044,2.1518029,19.0496904,-0.5452044,2.1518029,,,,,,,,,,,1.233039,-2.352305,,,,,,0.000522,-0.2048357,0.749588,,52.001612,5.736,-0.349,4.822252,-0.2939978,-0.311181224,0.5476074797999235,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,50,2,296,Player 6,44e06f6a-b474-4209-9f7e-cf04b66d941f,Player 16,611160c8-9267-4aee-a8c4-6e5e9c0b0291,0,0,0,,,,,,Line,Length,On Side Drive,Back Foot,,Middled,Turn In,,,,,,,227,198,1.8070796460183371,104.40583868520866,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:19:11.137,0,Team B,Bowl,Bennett,Player 5,1a3c25d3-8200-4ea2-9f4d-e788b7810dd1,319,4,6,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,2,No,5,1,0,2,3,50,6.49,6.47,,,6.545,-0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.545,-0.168,,,0.015713736,0.9078768581322492,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,50,3,297,Player 6,d3e04428-0f8c-4b18-b7c4-b13d12bdad7b,Player 16,52e68545-56d9-41a0-b2e6-1dfa76ea01ea,0,0,0,,,,,,Off,Length,Back Defence,Back Foot,,Middled,No Turn,50.3,,,,,,130,193,-14.614476,86.169178,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:20:37.833,0,Team B,Bowl,Bennett,Player 5,3b902461-b0e2-428a-9f1a-379f6daaa352,319,4,6,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,3,No,5,2,0,2,3,50,6.47,6.44,,,5.3894342,-0.408426,18.9347814,-0.5632043,2.1451347,18.9347814,-0.5632043,2.1451347,,,,,,,,,,,3.204606,-1.727681,,,,,,0.0003764,-0.1270824,0.7492972,,50.305131,6.109,-0.349,5.3894342,-0.408426,-0.441939207,0.7768698114659475,,,,,,,,,,,,,,,,,,,,
County v UCCE,Team A v Team B,18/03/2026,11:00 UTC+0,1,50,4,298,Player 6,068f3f13-07fd-4db1-a625-2ffff789ea6b,Player 16,4745fcab-71f8-45d7-93df-493c5ab76474,0,0,0,,,,,,Off,Length,Back Defence,Back Foot,,Middled,Turn In,50.9,,,,,,189,183,-10.657602,86.024646,Keeper Up,,No,Yes,,,,,,,,,,,,,RHB,RM,20260318 15:20:57.1,0,Team B,Bowl,Bennett,Player 5,6e29dd01-8a3a-4b6c-a925-2fc721ad31f5,319,4,6,,1,2,,Umpire A,Match Drawn,,,Team A,Team B,Example Ground,,,,,analyst,,,,,,,Yes,4,No,5,3,0,2,3,50,6.44,6.42,,,5.9549563,-0.3759513,18.9072755,-0.5551773,2.1587113,18.9072755,-0.5551773,2.1587113,,,,,,,,,,,2.97216,-2.151341,,,,,,-0.0005908,-0.0926748,0.7480404,,50.858577,6.296,-0.333,5.9549563,-0.3759513,-0.071458253,0.973380381,,,,,,,,,,,,,,,,,,,,
